Municipal_Status,town_code,town_hebrew,town_english,town_eshkol_19,town_eshkol17,STAT19,Pop2019,SocioIndex19,SocioRank19,Eshkol19,Eshkol17,Eshkol08,population,index_value,rank,District,SocioRank17,Difference1917
0,2630,קריית גת,QIRYAT GAT,NA,NA,NA,56804.9244207344,-0.464015407367106,92,4,4,4,NA,NA,NA,6,95,0
99,480,בית ג'ן,BEIT JANN,NA,NA,NA,12000.9083628629,-0.463539658545741,93,4,4,3,NA,NA,NA,2,83,0
0,7600,עכו,AKKO,NA,NA,NA,49047.8886194143,-0.45842916286551,94,4,4,4,NA,NA,NA,2,94,0
99,1295,יאנוח-ג'ת,YANUH-JAT,NA,NA,NA,6679.45246311866,-0.391703426517958,95,5,4,3,NA,NA,NA,2,88,1
0,2720,טירה,TIRE,NA,NA,NA,26463.2148722281,-0.348578358317701,96,5,4,4,NA,NA,NA,4,93,1
99,496,חורפיש,HURFEISH,NA,NA,NA,6410.29940514633,-0.343599728028528,97,5,4,4,NA,NA,NA,2,96,1
0,8500,רמלה,RAMLA,NA,NA,NA,74481.7665646217,-0.317691451337594,98,5,4,4,NA,NA,NA,4,99,1
0,874,מגדל העמק,MIGDAL HAEMEQ,NA,NA,NA,25532.0412383699,-0.315740559825512,99,5,4,4,NA,NA,NA,2,104,1
0,2200,דימונה,DIMONA,NA,NA,NA,34278.8293067466,-0.312381742325243,100,5,4,4,NA,NA,NA,6,102,1
99,534,עספיא,ISIFYA,NA,NA,NA,12502.8298106763,-0.286598303146448,101,5,4,4,NA,NA,NA,3,97,1
0,9200,בית שאן,BET SHE'AN,NA,NA,NA,18388.0363855907,-0.283318010930299,102,5,4,5,NA,NA,NA,2,105,1
99,494,דאלית אל-כרמל,DALIYAT AL-KARMEL,NA,NA,NA,17652.7081328622,-0.279526845434667,103,5,4,4,NA,NA,NA,3,100,1
0,7700,עפולה,AFULA,NA,NA,NA,53958.7483787061,-0.21278593263111,104,5,5,5,NA,NA,NA,2,114,0
99,654,כפר קרע,KAFAR QARA,NA,NA,NA,18963.9442703106,-0.211041457089322,105,5,4,4,NA,NA,NA,3,101,1
99,485,ג'ולס,JULIS,NA,NA,NA,6441.67451657503,-0.202987271414461,106,5,4,4,NA,NA,NA,2,98,1
99,3730,גבעת זאב,GIV'AT ZE'EV,NA,NA,NA,18420.3489857497,-0.195094899782171,107,5,5,5,NA,NA,NA,7,115,0
0,70,אשדוד,ASHDOD,NA,NA,NA,225084.149969925,-0.186534435812093,108,5,4,5,NA,NA,NA,6,112,1
0,1061,נוף הגליל,NOF HAGALIL,NA,NA,NA,41611.6280638785,-0.166092280719584,109,5,5,5,NA,NA,NA,2,120,0
99,4100,קצרין,QAZRIN,NA,NA,NA,7296.53879344574,-0.165648280126001,110,5,4,5,NA,NA,NA,2,107,1
0,9600,קריית ים,QIRYAT YAM,NA,NA,NA,39715.5428914073,-0.147879530501685,111,5,5,5,NA,NA,NA,3,128,0
0,6200,בת ים,BAT YAM,NA,NA,NA,128599.84931681,-0.131687119252651,112,5,5,5,NA,NA,NA,5,122,0
0,1031,שדרות,SEDEROT,NA,NA,NA,27597.5790968553,-0.12741717411519,113,5,4,5,NA,NA,NA,6,109,1
99,543,ראמה,RAME,NA,NA,NA,7727.54076362128,-0.109387509963856,114,5,4,4,NA,NA,NA,2,103,1
0,2800,קריית שמונה,QIRYAT SHEMONA,NA,NA,NA,22481.4720160244,-0.0859614673230388,115,5,5,5,NA,NA,NA,2,119,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
8,NA,הגלבוע,HAGILBO'A,NA,NA,NA,30205.7606206507,-0.081052539412660607,116,5,5,NA,NA,NA,NA,2,121,0
99,507,כפר יאסיף,KAFAR YASIF,NA,NA,NA,10005.3583370396,-0.0792523621683278,117,5,4,5,NA,NA,NA,2,108,1
99,536,פקיעין (בוקייעה),PEQI'IN (BUQEI'A),NA,NA,NA,5892.56055298894,-0.0772696128017569,118,5,4,5,NA,NA,NA,2,110,1
0,7100,אשקלון,ASHQELON,NA,NA,NA,143577.732802486,-0.0757719709507994,119,5,5,5,NA,NA,NA,6,125,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
31,NA,נחל שורק,NAHAL SOREQ,NA,NA,NA,9746.01956463554,-0.0672920889913359,120,5,5,NA,NA,NA,NA,4,116,0
99,628,ג'ת,JATT,NA,NA,NA,12099.5588994471,-0.065600275535432,121,5,4,4,NA,NA,NA,3,111,1
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
78,NA,הר חברון,HAR HEVRON,NA,NA,NA,9233.89407227039,-0.0433194679096288,122,5,5,NA,NA,NA,NA,7,124,0
99,530,עיילבון,EILABUN,NA,NA,NA,5691.72490781497,-0.0419656917396421,123,5,5,5,NA,NA,NA,2,117,0
0,1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,NA,NA,NA,21772.0836563765,-0.0370528624663012,124,5,5,5,NA,NA,NA,2,131,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
73,NA,מטה בנימין,MATTE BINYAMIN,NA,NA,NA,69290.3621220808,-0.030032011907378,125,5,5,NA,NA,NA,NA,7,126,0
0,1020,אור עקיבא,OR AQIVA,NA,NA,NA,18798.0749535485,-0.0221902263262019,126,5,5,5,NA,NA,NA,3,127,0
99,3557,קדומים,QEDUMIM,NA,NA,NA,4544.14543504341,-0.0138990455316402,127,5,5,5,NA,NA,NA,7,135,0
0,9000,באר שבע,BE'ER SHEVA,NA,NA,NA,207672.258605884,-0.00877851065753539,128,5,5,5,NA,NA,NA,6,130,0
99,1247,חריש,HARISH,NA,NA,NA,13231.7117366875,-0.00382310146785353,129,5,5,3,NA,NA,NA,3,129,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
29,NA,חבל יבנה,HEVEL YAVNE,NA,NA,NA,6956.69151800295,-0.00146358014201471,130,5,5,NA,NA,NA,NA,4,118,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
53,NA,חבל אילות,HEVEL ELOT,NA,NA,NA,4409.83904701278,-6.75903463606078e-5,131,5,5,NA,NA,NA,NA,6,132,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
34,NA,שפיר,SHAFIR,NA,NA,NA,11202.8165463508,0.00737907907911623,132,5,5,NA,NA,NA,NA,6,113,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
2,NA,מרום הגליל,MEROM HAGALIL,NA,NA,NA,14662.8614029523,0.0110753924001227,133,5,5,NA,NA,NA,NA,2,133,0
0,2100,טירת כרמל,TIRAT KARMEL,NA,NA,NA,23010.6382172082,0.0137216313538487,134,5,5,5,NA,NA,NA,3,123,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
12,NA,זבולון,ZEVULUN,NA,NA,NA,13028.7297390729,0.0289910358692721,135,5,5,NA,NA,NA,NA,3,134,0
99,1066,"בני עי""ש",BENE AYISH,NA,NA,NA,6977.51170252479,0.0509569881738911,136,5,5,5,NA,NA,NA,4,138,0
0,2400,אור יהודה,OR YEHUDA,NA,NA,NA,36699.4170731131,0.0717575448723964,137,5,5,6,NA,NA,NA,5,136,0
99,469,קריית עקרון,QIRYAT EQRON,NA,NA,NA,11000.8851901402,0.11198599329081,138,6,5,6,NA,NA,NA,4,139,1
0,7400,נתניה,NETANYA,NA,NA,NA,220614.423091465,0.118555854898135,139,6,6,6,NA,NA,NA,4,142,0
99,65,מגדל,MIGDAL,NA,NA,NA,1834.31861857683,0.124697497528708,140,6,5,5,NA,NA,NA,2,137,1
0,1139,כרמיאל,KARMI'EL,NA,NA,NA,46173.0262226567,0.134442806946079,141,6,6,6,NA,NA,NA,2,154,0
0,6800,קריית אתא,QIRYAT ATTA,NA,NA,NA,58592.313165472,0.153572226264986,142,6,6,6,NA,NA,NA,3,146,0
99,812,שלומי,SHELOMI,NA,NA,NA,6441.32105915847,0.163451231142979,143,6,5,6,NA,NA,NA,2,141,1
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
76,NA,גוש עציון,GUSH EZYON,NA,NA,NA,24351.8906748587,0.172783658996794,144,6,6,NA,NA,NA,NA,7,147,0
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
39,NA,שדות נגב,SEDOT NEGEV,NA,NA,NA,10776.6491366054,0.18252936002969,145,6,5,NA,NA,NA,NA,6,140,1
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
40,NA,עמק לוד,EMEQ LOD,NA,NA,NA,15508.2372737073,0.218509542716333,146,6,6,NA,NA,NA,NA,4,149,0
99,3640,קרני שומרון,QARNE SHOMERON,NA,NA,NA,8134.7884247412,0.223219470636625,147,6,6,6,NA,NA,NA,7,151,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
71,NA,גולן,GOLAN,NA,NA,NA,17978.8841457844,0.223833965985823,148,6,6,NA,NA,NA,NA,2,145,0
0,2600,אילת,ELAT,NA,NA,NA,52285.3612945656,0.230157920890629,149,6,6,6,NA,NA,NA,6,148,0
0,6500,חדרה,HADERA,NA,NA,NA,96559.2245210466,0.239915440467447,150,6,6,6,NA,NA,NA,3,150,0
0,3570,אריאל,ARI'EL,NA,NA,NA,20535.9681685134,0.241172442498445,151,6,6,6,NA,NA,NA,7,158,0
0,9100,נהרייה,NAHARIYYA,NA,NA,NA,58002.5651226765,0.2489620498562,152,6,6,6,NA,NA,NA,2,156,0
99,535,פסוטה,FASSUTA,NA,NA,NA,3172.12222835494,0.274540860587384,153,6,6,6,NA,NA,NA,2,155,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
42,NA,מרחבים,MERHAVIM,NA,NA,NA,14015.9863058323,0.275167897030875,154,6,6,NA,NA,NA,NA,6,143,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
7,NA,עמק המעיינות,EMEQ HAMA'AYANOT,NA,NA,NA,13464.2171229257,0.278178508698565,155,6,6,NA,NA,NA,NA,2,152,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
72,NA,שומרון,SHOMERON,NA,NA,NA,45789.3126766251,0.287088416587521,156,6,6,NA,NA,NA,NA,7,153,0
99,508,כפר כמא,KAFAR KAMA,NA,NA,NA,3372.74954560149,0.296345033349238,157,6,6,5,NA,NA,NA,2,144,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
48,NA,רמת נגב,RAMAT NEGEV,NA,NA,NA,7550.52507855154,0.314988979497844,158,6,6,NA,NA,NA,NA,6,160,0
0,3616,מעלה אדומים,MA'ALE ADUMMIM,NA,NA,NA,38040.8915279909,0.327418244690738,159,6,6,6,NA,NA,NA,7,157,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
38,NA,אשכול,ESHKOL,NA,NA,NA,14379.5727905817,0.337340061129617,160,6,6,NA,NA,NA,NA,6,159,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
75,NA,ערבות הירדן,ARVOT HAYARDEN,NA,NA,NA,5416.0541560514,0.35554912987266,161,6,6,NA,NA,NA,NA,7,164,0
0,9500,קריית ביאליק,QIRYAT BIALIK,NA,NA,NA,40193.2958419152,0.391738114712772,162,6,7,7,NA,NA,NA,3,166,-1
99,41,אליכין,ELYAKHIN,NA,NA,NA,3415.419069036,0.429193560315221,163,7,6,6,NA,NA,NA,4,162,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
6,NA,עמק הירדן,EMEQ HAYARDEN,NA,NA,NA,13821.4520830033,0.434325223025454,164,7,6,NA,NA,NA,NA,2,163,1
0,4000,חיפה,HAIFA,NA,NA,NA,283767.30239872,0.437157889366329,165,7,7,7,NA,NA,NA,3,169,0
0,6600,חולון,HOLON,NA,NA,NA,196025.539364283,0.445842224292976,166,7,7,7,NA,NA,NA,5,165,0
0,8200,קריית מוצקין,QIRYAT MOTZKIN,NA,NA,NA,43303.2055555817,0.450414413490517,167,7,7,7,NA,NA,NA,3,176,0
